156493	7532194	198
156493	2978589	199
156493	3349833	200
156493	7085961	201
156493	6859027	202
156493	6983825	203
156493	7663268	204
156493	5326286	205
156493	6983820	206
156493	117188	207
156493	4527708	208
156493	1277728	209
156493	349645	210
156493	1171591	211
156493	5433712	212
156493	8277662	213
156493	1341654	214
156493	7347210	215
156493	1172286	216
156493	2378076	217
156493	4369916	218
156493	4400817	219
156493	7134515	220
156493	8376847	221
156493	5128818	222
156493	1861642	223
156493	1583798	224
156493	1252112	225
156493	8182157	226
156493	3603924	227
156493	5433705	228
156493	8029434	229
156493	1237369	230
156493	6859023	231
156493	2403228	232
156493	2317803	233
156493	8029436	234
156493	4131137	235
156493	5009746	236
156493	4400815	237
156493	7735247	238
156493	2259185	239
156493	2708309	240
156493	4400818	241
156493	4588174	242
156493	8820534	243
156493	95513	244
156493	8300109	245
156493	7529416	246
156493	2511596	247
156493	4820527	248
156493	7663273	249
156493	1101609	250
156493	1172283	251
156493	6859025	252
156493	8376842	253
156493	2236390	254
156493	2708304	255
156493	2612488	256
156493	4131145	257
156493	4940230	258
156493	95517	259
156493	627306	260
156493	5009748	261
156493	5437917	262
156493	59106	263
156493	6652467	264
156493	1301358	265
156493	4396055	266
156493	2141935	267
156493	6652473	268
156493	2717165	269
156493	6642654	270
156493	6129968	271
156493	2259184	272
156493	6983819	273
156493	2154550	274
156493	4623707	275
156493	117187	276
156493	2154546	277
156493	2236388	278
156493	5027567	279
156493	4050359	280
156493	1939299	281
156493	1034435	282
156493	7580421	283
156493	994486	284
156493	1939300	285
156493	2717158	286
156493	5022716	287
156493	3179963	288
156493	1820469	289
156493	4623711	290
156493	4940235	291
156493	5009744	292
156493	5607827	293
156493	6859024	294
156493	6859026	295
156493	6859029	296
156493	7943599	297
156493	6595537	298
156493	2154545	299
156493	8672390	300
156493	5346662	301
156493	2403234	302
156493	5479185	303
156493	3180508	304
156493	3180509	305
156493	5346658	306
156493	5530075	307
156493	8029430	308
156493	2708303	309
156493	4400811	310
156493	7063365	311
156493	1643747	312
156493	8273015	313
156493	1939297	314
156493	6352009	315
156493	8672392	316
156493	5433711	317
156493	26121	318
156493	4588175	319
156493	4940231	320
156493	8820528	321
156493	8029428	322
156493	5877549	323
156493	2351511	324
156493	3218250	325
156493	2978583	326
156493	2154547	327
156493	2403236	328
156493	5613023	329
156493	7431316	330
156493	4527709	331
156493	5437922	332
156493	5437924	333
156493	6456917	334
156493	885947	335
156493	3320979	336
156493	8245443	337
156493	2928706	338
156493	4940234	339
156493	5128822	340
156493	5452374	341
156493	8697904	342
156493	2403231	343
156493	2598792	344
156493	5009742	345
156493	5530081	346
156493	8463137	347
156493	8672395	348
156493	2411912	349
156493	2708301	350
156493	4400816	351
156493	1960253	352
156493	2154548	353
156493	3125674	354
156493	6139380	355
156493	6775075	356
156493	7055261	357
156493	8725859	358
156493	5613021	359
156493	5122741	360
156493	5877550	361
156493	8245442	362
156493	8378770	363
156493	2132119	364
156493	2378074	365
156493	2949797	366
156493	3258875	367
156493	5346657	368
156493	2411911	369
156493	2708305	370
156493	7371082	371
156493	8672396	372
156493	8376841	373
156493	8300113	374
156493	1347265	375
156493	2236396	376
156493	2268677	377
156493	5479181	378
156493	5530080	379
156493	7310031	380
156493	7902803	381
156493	8672389	382
156493	8672391	383
156493	892009	384
156493	994484	385
156493	4219345	386
156493	5407109	387
156493	5407114	388
156493	5433709	389
156493	6611997	390
156493	7663270	391
156493	2616514	392
156493	2949800	393
156493	3553296	394
156493	5022723	395
156493	568170	396
156493	6343401	397
156493	911790	398
156493	994481	399
156493	4527705	400
156493	2105540	401
156493	26129	402
156493	2720639	403
156493	4396053	404
156493	7529421	405
156493	911791	406
156493	1861643	407
156493	7076186	408
156493	7529419	409
156493	8266011	410
156493	3180517	411
156493	5027568	412
156493	147329	413
156493	1939301	414
156493	2141930	415
156493	2616512	416
156493	2940587	417
156493	4093589	418
156493	4527707	419
156493	627302	420
156493	8300112	421
156493	892005	422
156493	4252705	423
156493	4877103	424
156493	5346663	425
156493	5583369	426
156493	2411913	427
156493	6460057	428
156493	1171600	429
156493	5433713	430
156493	1321890	431
156493	1861644	432
156493	4369919	433
156493	4396052	434
156493	5202979	435
156493	7125620	436
156493	4400810	437
156493	7104323	438
156493	7663267	439
156493	885946	440
156493	2949799	441
156493	3252915	442
156493	4552079	443
156493	6456916	444
156493	5433706	445
156493	5433707	446
156493	3218255	447
156493	4400809	448
156493	5346656	449
156493	5433710	450
156493	5555925	451
156493	3252916	452
156493	4820524	453
156493	1406681	454
156493	1101610	455
156493	2236393	456
156493	3269357	457
156493	8376846	458
156493	1034434	459
156493	2236389	460
156493	2708306	461
156493	3349839	462
156493	3603920	463
156493	5022718	464
156493	7076184	465
156493	7902801	466
156493	468074	467
156493	2411917	468
156493	6859030	469
156493	8029437	470
156493	1341711	471
156493	1583799	472
156493	5506858	473
156493	7663275	474
156493	2141937	475
156493	892006	476
156493	2598788	477
156493	4131141	478
156493	1820476	479
156493	5027569	480
156493	7371075	481
156493	8725862	482
156493	2635145	483
156493	3603921	484
156493	8245447	485
156493	2268679	486
156493	2940586	487
156493	5437921	488
156493	7076181	489
156493	8725861	490
156493	994489	491
156493	5685430	492
156493	2378082	493
156493	4363669	494
156493	4396054	495
156493	4527704	496
156493	4588179	497
156493	7371080	498
156493	2065549	499
156493	2279256	500
156493	768227	501
156493	4588177	502
156493	2949803	503
156493	4264246	504
156493	4940236	505
156493	5752580	506
156493	6139381	507
156493	8029431	508
156493	2411920	509
156493	5555924	510
156493	5877555	511
156493	8245445	512
156493	8376839	513
156493	8376840	514
156493	3827668	515
156493	6983821	516
156493	2154544	517
156493	2268680	518
156493	4934853	519
156493	4940233	520
156493	6775079	521
156493	8725857	522
156493	1321889	523
156493	1948409	524
156493	2598790	525
156493	5752573	526
156493	8468032	527
156493	1341661	528
156493	4934855	529
156493	3258876	530
156493	349640	531
156493	3670622	532
156493	5603850	533
156493	7055258	534
156493	994483	535
156493	4363670	536
156493	4874033	537
156493	2708310	538
156493	1341709	539
156493	2693599	540
156493	2949796	541
156493	3258872	542
156493	4093584	543
156493	4093590	544
156493	5607825	545
156493	59101	546
156493	627303	547
156493	6352012	548
156493	7055259	549
156493	8266013	550
156493	8300106	551
156493	8820530	552
156493	1960262	553
156493	3218249	554
156493	3218252	555
156493	3218256	556
156493	7431315	557
156493	8083506	558
156493	4849249	559
156493	5555923	560
156493	1172279	561
156493	1444826	562
156493	2279260	563
156493	2317805	564
156493	2598793	565
156493	3269353	566
156493	4093591	567
156493	4369918	568
156493	5009741	569
156493	5202973	570
156493	6775073	571
156493	750106	572
156493	8803127	573
156493	2378075	574
156493	5071090	575
156493	8223609	576
156493	2105542	577
156493	1171594	578
156493	1171592	579
156493	4718373	580
156493	5555927	581
156493	1231830	582
156493	1529204	583
156493	278171	584
156493	5506863	585
156493	5613027	586
156493	6139384	587
156493	7077756	588
156493	8803128	589
156493	911787	590
156493	911795	591
156493	5071084	592
156493	3180510	593
156493	8029432	594
156493	1321883	595
156493	2154543	596
156493	2347425	597
156493	2378078	598
156493	2378079	599
156493	2403229	600
156493	2949798	601
156493	4588180	602
156493	4623705	603
156493	5603848	604
156493	627305	605
156493	627311	606
156493	750109	607
156493	750113	608
156493	8463131	609
156493	8803132	610
156493	6192670	611
156493	982473	612
156493	7483864	613
156493	1101606	614
156493	1960256	615
156493	2940583	616
156493	4422302	617
156493	7529423	618
156493	147335	619
156493	3827670	620
156493	4336522	621
156493	4369913	622
156493	8803135	623
156493	1172280	624
156493	1861645	625
156493	4093587	626
156493	4588176	627
156493	4623709	628
156493	5752576	629
156493	6524744	630
156493	8725863	631
156493	3218248	632
156493	5196049	633
156493	892013	634
156493	1939298	635
156493	2236392	636
156493	2317808	637
156493	2403230	638
156493	4519645	639
156493	5426276	640
156493	5530078	641
156493	7371076	642
156493	8273012	643
156493	1341653	644
156493	147333	645
156493	2259187	646
156493	2288562	647
156493	2708308	648
156493	3711804	649
156493	4050361	650
156493	4133480	651
156493	4940232	652
156493	6114004	653
156493	6775072	654
156493	7076180	655
156493	7076183	656
156493	7529420	657
156493	8463136	658
156493	994485	659
156493	1321888	660
156493	1583794	661
156493	255548	662
156493	3261015	663
156493	4396048	664
156493	4428477	665
156493	5022722	666
156493	2105538	667
156493	3288602	668
156493	3670614	669
156493	4050360	670
156493	5009745	671
156493	5009747	672
156493	5752577	673
156493	7063369	674
156493	7427166	675
156493	7529417	676
156493	8725858	677
156493	95516	678
156493	2277840	679
156493	2708302	680
156493	2717161	681
156493	5555922	682
156493	6896935	683
156493	1347267	684
156493	1583797	685
156493	2236391	686
156493	2259181	687
156493	4764879	688
156493	5426278	689
156493	59105	690
156493	6139387	691
156493	6983823	692
156493	7902804	693
156493	8083510	694
156493	3058945	695
156493	1939302	696
156493	2390551	697
156493	2720645	698
156493	6612000	699
156493	7735245	700
156493	8245441	701
156493	117185	702
156493	1529213	703
156493	2403237	704
156493	4131143	705
156493	4131144	706
156493	4422308	707
156493	4428480	708
156493	450045	709
156493	5022719	710
156493	5479183	711
156493	6456910	712
156493	6524743	713
156493	6568193	714
156493	7057849	715
156493	7218120	716
156493	7431311	717
156493	5555919	718
156493	1034432	719
156493	1529209	720
156493	26125	721
156493	278172	722
156493	3258879	723
156493	8697906	724
156493	5950848	725
156493	7532199	726
156493	5407110	727
156493	6343404	728
156493	8083502	729
156493	3220923	730
156493	4797332	731
156493	3827669	732
156493	4934851	733
156493	7059518	734
156493	8208500	735
156493	3553288	736
156493	2411915	737
156493	4718367	738
156493	8245440	739
156493	1948411	740
156493	2317801	741
156493	5613029	742
156493	6616214	743
156493	8029435	744
156493	8295809	745
156493	8820525	746
156493	1034438	747
156493	2411916	748
156493	26123	749
156493	4588178	750
156493	5452371	751
156493	7055262	752
156493	2670736	753
156493	8182163	754
156493	1583792	755
156493	1583800	756
156493	5471359	757
156493	5950851	758
156493	8697903	759
156493	5578254	760
156493	3670619	761
156493	4422300	762
156493	8378764	763
156493	1924885	764
156493	4400814	765
156493	3202517	766
156493	2259045	767
156493	7011553	768
156493	1420608	769
156493	1924886	770
156493	1924890	771
156493	1960254	772
156493	26128	773
156493	2727756	774
156493	3670618	775
156493	5877553	776
156493	6268426	777
156493	8245446	778
156493	8697900	779
156493	8697901	780
156493	8804800	781
156493	4987914	782
156493	7466215	783
156493	4820526	784
156493	8454308	785
156493	7258380	786
156493	6338742	787
156493	2102663	788
156493	3785908	789
156493	8514378	790
156493	8820531	791
156493	4062753	792
156493	3693588	793
156493	5231747	794
156493	6616213	795
156493	3186100	796
156493	1924887	797
156493	1924892	798
156493	2277841	799
156493	2616506	800
156493	2727755	801
156493	3218254	802
156493	4219343	803
156493	4400812	804
156493	4579538	805
156493	5063611	806
156493	5720774	807
156493	6616217	808
156493	8804803	809
156493	8804804	810
156493	6544266	811
156493	8388656	812
156493	1172284	813
156493	1239415	814
156493	157870	815
156493	272292	816
156493	6775074	817
156493	7077754	818
156493	7568667	819
156493	8792546	820
156493	6058722	821
156493	8029429	822
156493	4795057	823
156493	6437244	824
156493	4096862	825
156493	5483547	826
156493	7303102	827
156493	3225379	828
156493	1818114	829
156493	2268678	830
156493	2450216	831
156493	4369920	832
156493	5506864	833
156493	5603851	834
156493	1924894	835
156493	3218251	836
156493	3258874	837
156493	4508885	838
156493	5231753	839
156493	5549992	840
156493	5555926	841
156493	5555928	842
156493	6548031	843
156493	6616220	844
156493	7038928	845
156493	7055263	846
156493	8083504	847
156493	2996019	848
156493	4379879	849
156493	1678336	850
156493	1678339	851
156493	2268681	852
156493	5022721	853
156493	5057144	854
156493	5075354	855
156493	6139385	856
156493	6775077	857
156493	8276555	858
156493	8769235	859
156493	3218940	860
156493	8456154	861
156493	5531493	862
156493	4330652	863
156493	2600980	864
156493	4186803	865
156493	8313803	866
156493	1861641	867
156493	2132120	868
156493	4552086	869
156493	4925869	870
156493	5942213	871
156493	6398499	872
156493	7568668	873
156493	4361393	874
156493	5653071	875
156493	2872672	876
156493	4816564	877
156493	1910947	878
156493	27057	879
156493	5115992	880
156493	6227121	881
156493	7262621	882
156493	8066404	883
156493	8296540	884
156493	2451854	885
156493	3218257	886
156493	3615792	887
156493	3615795	888
156493	3615796	889
156493	5309740	890
156493	6139971	891
156493	8245448	892
156493	3856841	893
156493	1861647	894
156493	2598789	895
156493	3980356	896
156493	4337743	897
156493	4394194	898
156493	7011552	899
156493	7848551	900
156493	4631623	901
156493	8026508	902
156493	4361396	903
156493	4728708	904
156493	561789	905
156493	293169	906
156493	5738697	907
156493	2681844	908
156493	376475	909
156493	2268683	910
156493	2312392	911
156493	2403235	912
156493	3553290	913
156493	5007919	914
156493	5607826	915
156493	5823105	916
156493	8718589	917
156493	4060560	918
156493	2565069	919
156493	4361394	920
156493	6004972	921
156493	168069	922
156493	2093836	923
156493	278170	924
156493	553769	925
156493	553770	926
156493	7367837	927
156493	7145106	928
156493	127309	929
156493	1818108	930
156493	2304830	931
156493	3218253	932
156493	4252700	933
156493	4462638	934
156493	4621535	935
156493	6268424	936
156493	6616211	937
156493	8300108	938
156493	7057134	939
156493	2224341	940
156493	41477	941
156493	5595280	942
156493	6266832	943
156493	3686655	944
156493	5650979	945
156493	4820522	946
156493	4908200	947
156493	5752572	948
156493	59103	949
156493	6775076	950
156493	7380557	951
156493	7902802	952
156493	8514699	953
156493	1419158	954
156493	3218937	955
156493	7126472	956
156493	1546702	957
156493	1154819	958
156493	7988051	959
156493	1181362	960
156493	458911	961
156493	4557414	962
156493	1805667	963
156493	8497161	964
156493	6309174	965
156493	914891	966
156493	4106220	967
156493	3527065	968
156493	3218942	969
156493	7768647	970
156493	2594367	971
156493	4444575	972
156493	7162271	973
156493	1510612	974
156493	8744184	975
156493	2435524	976
156493	26127	977
156493	3320973	978
156493	4552078	979
156493	5394902	980
156493	5530074	981
156493	5804186	982
156493	6114003	983
156493	627308	984
156493	6524740	985
156493	7055260	986
156493	7529418	987
156493	7985291	988
156493	8266010	989
156493	8266012	990
156493	8266014	991
156493	911788	992
156493	2751120	993
156493	6299982	994
156493	5901637	995
156493	7723331	996
156493	1817795	997
156493	3058941	998
156493	3669505	999
156493	1788791	1000
1110199	8160520	1
1110199	3838645	2
1110199	554521	3
1110199	398442	4
1110199	4511137	5
1110199	5218014	6
1110199	2218462	7
1110199	2796830	8
1110199	4949578	9
1110199	3684454	10
1110199	557605	11
1110199	7821191	12
1110199	167604	13
1110199	5846443	14
1110199	3934419	15
1110199	6392463	16
1110199	4489656	17
1110199	8160519	18
1110199	7369955	19
1110199	5049366	20
1110199	1197690	21
1110199	4511144	22
1110199	8160523	23
1110199	2925378	24
1110199	2080928	25
1110199	6923050	26
1110199	6161016	27
1110199	4750530	28
1110199	7680811	29
1110199	2796825	30
1110199	558317	31
1110199	3342396	32
1110199	2777133	33
1110199	5857921	34
1110199	557603	35
1110199	6392469	36
1110199	8301971	37
1110199	2279578	38
1110199	507875	39
1110199	1957395	40
1110199	2777132	41
1110199	357932	42
1110199	425993	43
1110199	2811563	44
1110199	4411531	45
1110199	507878	46
1110199	5172688	47
1110199	7267932	48
1110199	4438812	49
1110199	5172684	50
1110199	4680533	51
1110199	1411495	52
1110199	554522	53
1110199	4438807	54
1110199	5355385	55
1110199	5716613	56
1110199	1795043	57
1110199	3107787	58
1110199	554529	59
1110199	879021	60
1110199	1901881	61
1110199	8160527	62
1110199	7174098	63
1110199	3609843	64
1110199	2612594	65
1110199	6161010	66
1110199	6923057	67
1110199	3817715	68
1110199	8267435	69
1110199	3722531	70
1110199	6475269	71
1110199	3447960	72
1110199	3588624	73
1110199	6509853	74
1110199	3588619	75
1110199	1426939	76
1110199	5007789	77
1110199	8301973	78
1110199	6430361	79
1110199	3647394	80
1110199	5555051	81
1110199	6503962	82
1110199	4082283	83
1110199	2594143	84
1110199	2713574	85
1110199	735472	86
1110199	1806061	87
1110199	637099	88
1110199	8160524	89
1110199	3270581	90
1110199	2207856	91
1110199	2832890	92
1110199	5302364	93
1110199	7637132	94
1110199	5279606	95
1110199	7628031	96
1110199	6430362	97
1110199	5600214	98
1110199	167601	99
1110199	1783054	100
1110199	5504315	101
1110199	2312587	102
1110199	4829634	103
1110199	5486	104
1110199	6738332	105
1110199	892213	106
1110199	1009248	107
1110199	5719120	108
1110199	1201839	109
1110199	1528365	110
1110199	5355388	111
1110199	6509857	112
1110199	6645893	113
1110199	3683408	114
1110199	1318044	115
1110199	4829633	116
1110199	2050318	117
1110199	7174097	118
1110199	4360551	119
1110199	1318045	120
1110199	6503965	121
1110199	7507233	122
1110199	4952913	123
1110199	1051978	124
1110199	2854354	125
1110199	3787868	126
1110199	4061289	127
1110199	5911719	128
1110199	6503957	129
1110199	655527	130
1110199	8113522	131
1110199	879019	132
1110199	6822586	133
1110199	4800731	134
1110199	1152760	135
1110199	5114690	136
1110199	8128594	137
1110199	4829641	138
1110199	554520	139
1110199	2406692	140
1110199	7490610	141
1110199	2087425	142
1110199	6077239	143
1110199	7181958	144
1110199	735467	145
1110199	7561737	146
1110199	7960027	147
1110199	5005229	148
1110199	8299269	149
1110199	1426936	150
1110199	6537226	151
1110199	1454027	152
1110199	712229	153
1110199	3897831	154
1110199	3785824	155
1110199	6789750	156
1110199	6978679	157
1110199	7607248	158
1110199	8188203	159
1110199	8188206	160
1110199	6382100	161
1110199	5326655	162
1110199	2854608	163
1110199	2330472	164
1110199	4665575	165
1110199	3034394	166
1110199	4655421	167
1110199	4792087	168
1110199	3524269	169
1110199	6500149	170
1110199	2541138	171
1110199	5824928	172
1110199	5857927	173
1110199	758806	174
1110199	4181876	175
1110199	8441228	176
1110199	5198208	177
1110199	2498174	178
1110199	2614292	179
1110199	5701616	180
1110199	2316525	181
1110199	5719116	182
1110199	7344200	183
1110199	8654965	184
1110199	5613980	185
1110199	4081427	186
1110199	3270579	187
1110199	7507238	188
1110199	6383460	189
1110199	4994886	190
1110199	4809825	191
1110199	6240470	192
1110199	4952908	193
1110199	7177348	194
1110199	2406691	195
1110199	5049369	196
1110199	8072911	197
1110199	3230845	198
1110199	8654960	199
1110199	5701620	200
1110199	847930	201
1110199	2657985	202
1110199	3838638	203
1110199	1622898	204
1110199	1562178	205
1110199	1592481	206
1110199	167605	207
1110199	7504065	208
1110199	1126910	209
1110199	137938	210
1110199	879022	211
1110199	847931	212
1110199	1754208	213
1110199	2657989	214
1110199	808106	215
1110199	6752628	216
1110199	7840258	217
1110199	3923498	218
1110199	1282058	219
1110199	4494009	220
1110199	847928	221
1110199	2646213	222
1110199	2000198	223
1110199	1481932	224
1110199	1529292	225
1110199	2498177	226
1110199	2614289	227
1110199	335974	228
1110199	4139391	229
1110199	5044451	230
1110199	6923059	231
1110199	4028187	232
1110199	5888525	233
1110199	6505410	234
1110199	36595	235
1110199	4369997	236
1110199	1592476	237
1110199	433927	238
1110199	790867	239
1110199	7560767	240
1110199	4983170	241
1110199	1193943	242
1110199	7298188	243
1110199	8528049	244
1110199	7771463	245
1110199	6382096	246
1110199	3786290	247
1110199	1232536	248
1110199	2811279	249
1110199	1321202	250
1110199	5396613	251
1110199	7504073	252
1110199	4608751	253
1110199	433926	254
1110199	6868408	255
1110199	3519478	256
1110199	4601900	257
1110199	1193939	258
1110199	1679234	259
1110199	1857412	260
1110199	712228	261
1110199	6237084	262
1110199	5036586	263
1110199	5846448	264
1110199	6380676	265
1110199	6430359	266
1110199	1071364	267
1110199	2924787	268
1110199	8739716	269
1110199	2406687	270
1110199	8589812	271
1110199	8202473	272
1110199	2955941	273
1110199	7648617	274
1110199	1435345	275
1110199	5649	276
1110199	8265822	277
1110199	255515	278
1110199	2780148	279
1110199	2570397	280
1110199	3005907	281
1110199	6832440	282
1110199	7204068	283
1110199	1778676	284
1110199	8418454	285
1110199	8521562	286
1110199	2570398	287
1110199	4496260	288
1110199	451152	289
1110199	451155	290
1110199	7474220	291
1110199	2541143	292
1110199	7772703	293
1110199	8711578	294
1110199	7044284	295
1110199	2614290	296
1110199	109414	297
1110199	3519476	298
1110199	8796506	299
1110199	92395	300
1110199	4442341	301
1110199	3244939	302
1110199	8781046	303
1110199	7965942	304
1110199	3786291	305
1110199	5280063	306
1110199	5719155	307
1110199	2259887	308
1110199	2347591	309
1110199	167602	310
1110199	4277815	311
1110199	7076889	312
1110199	7964534	313
1110199	8005949	314
1110199	8589811	315
1110199	2051768	316
1110199	7628036	317
1110199	7891043	318
1110199	1481427	319
1110199	557610	320
1110199	7585468	321
1110199	1592478	322
1110199	3007636	323
1110199	6838170	324
1110199	5701619	325
1110199	8185612	326
1110199	8796504	327
1110199	92398	328
1110199	1176155	329
1110199	8440802	330
1110199	1144985	331
1110199	7619547	332
1110199	2992958	333
1110199	1144989	334
1110199	2570267	335
1110199	8747520	336
1110199	5313571	337
1110199	3640238	338
1110199	6799272	339
1110199	4487656	340
1110199	4804822	341
1110199	6573364	342
1110199	7418916	343
1110199	4597572	344
1110199	5719151	345
1110199	3038327	346
1110199	577203	347
1110199	7430890	348
1110199	3640234	349
1110199	1295212	350
1110199	5701617	351
1110199	4464203	352
1110199	3715745	353
1110199	8683716	354
1110199	4558064	355
1110199	5313570	356
1110199	2975909	357
1110199	8757996	358
1110199	167603	359
1110199	1686826	360
1110199	1809283	361
1110199	7960023	362
1110199	3673952	363
1110199	1240452	364
1110199	6433484	365
1110199	3193316	366
1110199	5007123	367
1110199	8448196	368
1110199	4579297	369
1110199	4575877	370
1110199	6811355	371
1110199	7057684	372
1110199	8747522	373
1110199	972980	374
1110199	549756	375
1110199	7038440	376
1110199	972987	377
1110199	8759140	378
1110199	3602912	379
1110199	1592474	380
1110199	5099760	381
1110199	1592482	382
1110199	7545205	383
1110199	1756396	384
1110199	3763368	385
1110199	3471551	386
1110199	5326659	387
1110199	6430363	388
1110199	7628032	389
1110199	2917466	390
1110199	4250511	391
1110199	2059812	392
1110199	5281567	393
1110199	8160518	394
1110199	7974367	395
1110199	2132644	396
1110199	8477864	397
1110199	7408313	398
1110199	2087420	399
1110199	4496262	400
1110199	972983	401
1110199	3673946	402
1110199	5099754	403
1110199	6382102	404
1110199	7457334	405
1110199	2132645	406
1110199	2132650	407
1110199	7374632	408
1110199	4771351	409
1110199	845242	410
1110199	699976	411
1110199	7314186	412
1110199	7204071	413
1110199	1449344	414
1110199	2137426	415
1110199	313191	416
1110199	3230843	417
1110199	1519803	418
1110199	2361277	419
1110199	3270583	420
1110199	8254752	421
1110199	8542977	422
1110199	8679776	423
1110199	7040237	424
1110199	7837903	425
1110199	6484481	426
1110199	2958762	427
1110199	5701622	428
1110199	7196038	429
1110199	1840676	430
1110199	393679	431
1110199	7837443	432
1110199	6478157	433
1110199	745898	434
1110199	4870681	435
1110199	6995609	436
1110199	1759015	437
1110199	1759019	438
1110199	1809286	439
1110199	2496947	440
1110199	2838081	441
1110199	2958763	442
1110199	4218460	443
1110199	5227454	444
1110199	7490607	445
1110199	1079807	446
1110199	6489317	447
1110199	3324444	448
1110199	5460001	449
1110199	5495454	450
1110199	5824924	451
1110199	6478158	452
1110199	6537222	453
1110199	3967240	454
1110199	1321418	455
1110199	3405937	456
1110199	919271	457
1110199	833329	458
1110199	6557396	459
1110199	719903	460
1110199	6697303	461
1110199	3396505	462
1110199	3066030	463
1110199	610745	464
1110199	7344199	465
1110199	8404305	466
1110199	8542978	467
1110199	1215714	468
1110199	1425505	469
1110199	972981	470
1110199	8349420	471
1110199	6383464	472
1110199	1276862	473
1110199	1276863	474
1110199	7196037	475
1110199	182086	476
1110199	8539776	477
1110199	3428056	478
1110199	699973	479
1110199	1144868	480
1110199	1144870	481
1110199	1622904	482
1110199	5825840	483
1110199	8747523	484
1110199	7370678	485
1110199	2719157	486
1110199	3658640	487
1110199	4558057	488
1110199	5495450	489
1110199	7135793	490
1110199	6462672	491
1110199	5460003	492
1110199	6002288	493
1110199	7374629	494
1110199	1323555	495
1110199	8542974	496
1110199	6450552	497
1110199	7688977	498
1110199	1712499	499
1110199	6866468	500
1110199	1321205	501
1110199	2045509	502
1110199	4241073	503
1110199	5514827	504
1110199	833326	505
1110199	885239	506
1110199	2496951	507
1110199	972084	508
1110199	4269092	509
1110199	3211834	510
1110199	4655422	511
1110199	1716622	512
1110199	7158318	513
1110199	2762206	514
1110199	3270584	515
1110199	5701615	516
